name,affiliation,role,gender,tags,sector,type,cvr_person,cvr_affiliation,description
Per Damborg Skovhus,BRFkredit,Vice chairman,Men,"Banks, Corporation, FINA, Finance, Housing",Corporations,Banks,4004039033,13409838,Automatisk CVR import at 2016-03-12 17:48:07: naestformand i BRFkredit (2014-04-30 - ).
Erik Balleby Jensen,CAPIDEA MANAGEMENT ApS,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4003910365,29794901,Automatisk CVR import at 2016-03-12 17:48:37: BESTYRELSE i CAPIDEA MANAGEMENT ApS (2006-10-24 - ).
Jens Thoeger Hansen,CAPIDEA MANAGEMENT ApS,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004120509,29794901,Automatisk CVR import at 2016-03-12 17:48:38: BESTYRELSE i CAPIDEA MANAGEMENT ApS (2006-10-24 - ).
Lars Thomassen,CAPIDEA MANAGEMENT ApS,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004042991,29794901,Automatisk CVR import at 2016-03-12 17:48:37: BESTYRELSE i CAPIDEA MANAGEMENT ApS (2007-03-30 - ).
Martin Joergensen 46729,CAPIDEA MANAGEMENT ApS,Executive,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004064364,29794901,Automatisk CVR import at 2016-03-12 17:48:37: DIREKTION i CAPIDEA MANAGEMENT ApS (2012-03-01 - ).
Mogens Christian Hugo,CAPIDEA MANAGEMENT ApS,Executive,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4000251567,29794901,Automatisk CVR import at 2016-03-12 17:48:37: Leder i CAPIDEA MANAGEMENT ApS (2012-06-15 - ).
Ulrik Nicolai Jungersen,CAPIDEA MANAGEMENT ApS,Executive,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4004036112,29794901,Automatisk CVR import at 2016-03-12 17:48:37: DIREKTION i CAPIDEA MANAGEMENT ApS (2007-01-01 - ).
Raymond Matheus Joseph Nelissen,Cargobull Finance,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4006622921,24213072,Automatisk CVR import at 2017-09-29 10:54:41: Raymond Matheus Joseph Nelissen som bestyrelsesmedlem i CVR 24213072 (2016-05-29 - NA).
Thies Johannes Philipp Engering 195667,Cargobull Finance,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4006954606,24213072,Automatisk CVR import at 2017-09-29 10:54:41: Thies Johannes Philipp Engering som bestyrelsesmedlem i CVR 24213072 (2017-05-31 - NA).
Susanne Glykofrydis,Cargobull Finance,Chairman,Women,"Corporation, FINA, Finance",Corporations,Finance,4004295737,24213072,Automatisk CVR import at 2016-03-12 17:48:39: formand i Cargobull Finance (2014-04-24 - ).
Bo Almar Knudsen,Carnegie Asset Man.,Chief executive,Men,"Corporation, FINA, Finance",Corporations,Finance,4004023639,78420510,Automatisk CVR import at 2016-03-12 17:48:44: adm. dir i Carnegie Asset Man. (2012-01-01 - ).
Hugo Andersen 13102,Carnegie Asset Man.,Chairman,Men,"Corporation, FINA, Finance",Corporations,Finance,4000329730,78420510,Automatisk CVR import at 2016-03-12 17:48:44: formand i Carnegie Asset Man. (2011-11-04 - ).
Lars Andersen 21225,Carnegie Asset Man.,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4004012838,78420510,Automatisk CVR import at 2016-03-12 17:48:44: BESTYRELSE i Carnegie Asset Man. (2011-11-04 - ).
Steinar Lundstroem,Carnegie Asset Man.,Member,Men,"Corporation, FINA, Finance",Corporations,Finance,4004275266,78420510,Automatisk CVR import at 2016-03-12 17:48:44: BESTYRELSE i Carnegie Asset Man. (2008-08-19 - ).
Arie Dirk Boon,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4006532306,14353089,Automatisk CVR import at 2017-11-09 15:15:44: Arie Dirk Boon som bestyrelsesmedlem i CVR 14353089 (2017-03-01 - NA).
Kim Ove Olsen,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Executive,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4003975836,14353089,Automatisk CVR import at 2016-03-12 17:48:45: DIREKTION i CAT FORSKNINGS- OG TEKNOLOGIPARK A/S (2014-02-28 - ).
Klaus Stampe,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4000153261,14353089,Automatisk CVR import at 2016-03-12 17:48:45: BESTYRELSE i CAT FORSKNINGS- OG TEKNOLOGIPARK A/S (2014-01-31 - ).
Lars Henning Stigel,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Executive,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4003985224,14353089,Automatisk CVR import at 2016-03-12 17:48:45: DIREKTION i CAT FORSKNINGS- OG TEKNOLOGIPARK A/S (2014-01-31 - ).
Michael Christiansen 25501,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4000507688,14353089,Automatisk CVR import at 2016-03-12 17:48:45: BESTYRELSE i CAT FORSKNINGS- OG TEKNOLOGIPARK A/S (2010-10-22 - ).
Peter Kjaer 30423,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Member,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4003969058,14353089,Automatisk CVR import at 2016-03-12 17:48:45: BESTYRELSE i CAT FORSKNINGS- OG TEKNOLOGIPARK A/S (2014-01-31 - ).
Torben Ballegaard Soerensen,CAT FORSKNINGS- OG TEKNOLOGIPARK A/S,Chairman,Men,"Corporation, Venture- og kapitalfonde, Finance",Corporations,Finance,4003921597,14353089,Automatisk CVR import at 2016-03-12 17:48:45: formand i CAT FORSKNINGS- OG TEKNOLOGIPARK A/S (2008-12-04 - ).
Anthony Piers Latham,Codan,Vice chairman,Men,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4004244689,10529638,Automatisk CVR import at 2016-03-12 17:49:03: naestformand i Codan (2004-04-14 - ).
Christer Arne Bjellert 46868,Codan,Member,Men,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4006246532,10529638,Automatisk CVR import at 2016-03-12 17:49:04: BESTYRELSESMEDLEM i Codan (2015-04-29 - ).
Christian Sletten,Codan,Member,Men,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4003974170,10529638,Automatisk CVR import at 2016-03-12 17:49:03: BESTYRELSE i Codan (2000-05-04 - ).
Kai Patrick Bergander 46862,Codan,Chief executive,Men,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4004297582,10529638,Automatisk CVR import at 2016-03-12 17:49:03: ADM. DIR. i Codan (2014-11-06 - ).
Lars Noerby Johansen,Codan,Chairman,Men,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4003947824,10529638,Automatisk CVR import at 2016-03-12 17:49:03: formand i Codan (2012-04-27 - ).
Scott Egan 195697,Codan,Member,Men,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4006552374,10529638,Automatisk CVR import at 2017-09-29 08:10:16: Scott Egan som bestyrelsesmedlem i CVR 10529638 (2016-04-27 - NA).
Gunilla Astrid Henriette Asker 195698,Codan,Member,Women,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4006663031,10529638,Automatisk CVR import at 2017-09-29 08:10:16: Gunilla Astrid Henriette Asker som bestyrelsesmedlem i CVR 10529638 (2016-09-01 - NA).
Maria Elisabeth Sandblom,Codan,Member,Women,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4006246533,10529638,Automatisk CVR import at 2016-03-12 17:49:04: BESTYRELSESMEDLEM i Codan (2015-04-29 - ).
Marianne Philip,Codan,Member,Women,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4000147837,10529638,Automatisk CVR import at 2016-03-12 17:49:03: BESTYRELSE i Codan (2011-04-29 - ).
Vivian Lund,Codan,Chief executive,Women,"Corporation, FINA, Insurance, Finance",Corporations,Insurance,4004125143,10529638,Automatisk CVR import at 2017-09-29 08:10:16: Vivian Lund som direktoer i CVR 10529638 (2016-06-01 - NA).
Henrik Ramlau-Hansen,Danica Corporation,Vice chairman,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004001629,25051122,naestformand
Ib Katznelson,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4003976660,25051122,"er medlem af Danica Pension, Livsforsikringsaktieselskabs bestyrelse."
Kim Andersen 19555,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,NA,25051122,NA
Nikolas Barke Nevermann,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004134613,25051122,Automatisk CVR import at 2017-09-29 10:56:25: Nikolas Barke Nevermann som bestyrelse i CVR 25051122 (2006-02-13 - NA).
Per Barke Nevermann,Danica Corporation,Chairman,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004053830,25051122,Automatisk CVR import at 2017-09-29 10:56:25: Per Barke Nevermann som formand i CVR 25051122 (2000-05-16 - NA).
Per Soegaard 29880,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,NA,25051122,NA
Peter Rostrup-Nielsen,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,NA,25051122,NA
Steffen Barke Nevermann,Danica Corporation,Executive,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004053833,25051122,Automatisk CVR import at 2017-09-29 10:56:25: Steffen Barke Nevermann som direktion i CVR 25051122 (2000-05-16 - NA).
Thomas Borgen,Danica Corporation,Chairman,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004014384,25051122,Formand F 1964
Thomas Falck,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004008228,25051122,NA
Thomas Mitchell,Danica Corporation,Member,Men,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004065929,25051122,NA
Charlott Due Pihl,Danica Corporation,Member,Women,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004142202,25051122,NA
Else Margrethe Nevermann,Danica Corporation,Member,Women,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004053831,25051122,Automatisk CVR import at 2017-09-29 10:56:25: Else Margrethe Nevermann som bestyrelse i CVR 25051122 (2000-05-16 - NA).
Malene Stadil,Danica Corporation,Member,Women,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,NA,25051122,NA
Tine Barke Nevermann,Danica Corporation,Member,Women,"BYGG, Corporation, Employer controlled, Finance, Pensions",Corporations,Pension,4004053832,25051122,Automatisk CVR import at 2017-09-29 10:56:25: Tine Barke Nevermann Tesdorpf som bestyrelse i CVR 25051122 (2000-05-16 - NA).
Anders Noergaard Gravesen,DANSK INVESTERINGSFOND,Member,Men,"Foundation, Investment, Finance",Foundations,Finance,4004114579,60379912,Automatisk CVR import at 2016-03-12 17:49:51: BESTYRELSE i DANSK INVESTERINGSFOND (2011-03-19 - ).
Carsten Lykke,DANSK INVESTERINGSFOND,Chief executive,Men,"Foundation, Investment, Finance",Foundations,Finance,4000546951,60379912,Automatisk CVR import at 2017-09-29 11:20:51: Carsten Lykke som direktoer i CVR 60379912 (2016-10-03 - NA).
Joergen Kunter Pedersen,DANSK INVESTERINGSFOND,Member,Men,"Foundation, Investment, Finance",Foundations,Finance,4000731129,60379912,Automatisk CVR import at 2017-09-29 11:20:51: Joergen Kunter Pedersen som bestyrelsesmedlem i CVR 60379912 (2016-10-03 - NA).
Kim Wichmann-Hansen,DANSK INVESTERINGSFOND,Member,Men,"Foundation, Investment, Finance",Foundations,Finance,4004128368,60379912,Automatisk CVR import at 2016-03-12 17:49:51: BESTYRELSE i DANSK INVESTERINGSFOND (2009-03-21 - ).
Klaus Holgaard Rasmussen,DANSK INVESTERINGSFOND,Chairman,Men,"Foundation, Investment, Finance",Foundations,Finance,4003964144,60379912,Automatisk CVR import at 2017-09-29 11:20:51: Klaus Holgaard Rasmussen som formand i CVR 60379912 (2016-10-03 - NA).
Morten Bay Broedbaek,DANSK INVESTERINGSFOND,Member,Men,"Foundation, Investment, Finance",Foundations,Finance,4004133139,60379912,Automatisk CVR import at 2016-03-12 17:49:51: BESTYRELSE i DANSK INVESTERINGSFOND (2011-03-19 - ).
Asbjoern Berge,DANSK VAEKSTKAPITAL K/S,Member,Men,"Corporation, Finance, State corporation, Venture- og kapitalfonde",Corporations,Finance,4000245713,33768532,Automatisk CVR import at 2016-03-12 17:49:58: BESTYRELSE i DANSK VAEKSTKAPITAL K/S (2011-06-24 - ).
Lars Noerby Johansen,DANSK VAEKSTKAPITAL K/S,Chairman,Men,"Corporation, Finance, State corporation, Venture- og kapitalfonde",Corporations,Finance,4003947824,33768532,Automatisk CVR import at 2016-03-12 17:49:58: formand i DANSK VAEKSTKAPITAL K/S (2011-06-24 - ).
Birgit W Noergaard,DANSK VAEKSTKAPITAL K/S,Member,Women,"Corporation, Finance, State corporation, Venture- og kapitalfonde",Corporations,Finance,3032386,33768532,Automatisk CVR import at 2017-11-09 15:59:37: Birgit Noergaard som bestyrelse i CVR 33768532 (2011-06-24 - NA).
Birgit Woeidemann Noergaard,DANSK VAEKSTKAPITAL K/S,Member,Women,"Corporation, Finance, State corporation, Venture- og kapitalfonde",Corporations,Finance,NA,33768532,Automatisk CVR import at 2016-03-12 17:49:58: BESTYRELSE i DANSK VAEKSTKAPITAL K/S (2011-06-24 - ).
AAke Per-Urban Bäckström,Danske Bank,Vice chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004193194,61126228,Automatisk CVR import at 2017-09-29 11:21:29: AAke Per-Urban Bäckström som naestformand i CVR 61126228 (2017-03-16 - NA).
Carsten Rasch Egeriis,Danske Bank,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4006990486,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Carsten Rasch Egeriis som direktoer i CVR 61126228 (2017-08-15 - NA).
Glenn Soderholm,Danske Bank,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004187520,61126228,Automatisk CVR import at 2016-03-12 17:50:00: DIREKTION i Danske Bank (2013-10-31 - ).
Ib René Holm,Danske Bank,Other role,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003913791,61126228,Automatisk CVR import at 2016-03-12 17:49:59: PERSONLIG_SUPPLEANT i Danske Bank (2014-03-18 - ).
Jacob Aarup-Andersen 195767,Danske Bank,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004116273,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Jacob Aarup-Andersen som direktoer i CVR 61126228 (2016-04-01 - NA).
James Martin Ditmore,Danske Bank,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004298033,61126228,Automatisk CVR import at 2016-03-12 17:50:01: DIREKTION i Danske Bank (2014-04-21 - ).
Jesper Nielsen 50260,Danske Bank,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004182895,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Jesper Nielsen som direktoer i CVR 61126228 (2016-10-01 - NA).
Joern Peter Jensen,Danske Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004054681,61126228,Automatisk CVR import at 2016-03-12 17:49:59: BESTYRELSE i Danske Bank (2012-03-27 - ).
Lars Stensgaard Moerch,Danske Bank,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004028319,61126228,Automatisk CVR import at 2016-03-12 17:49:59: DIREKTION i Danske Bank (2012-06-01 - ).
Lars-Erik Brenoee 21436,Danske Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004145698,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Lars-Erik Brenoee som bestyrelsesmedlem i CVR 61126228 (2016-03-17 - NA).
Martin Folke Tivéus,Danske Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4006851994,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Martin Folke Tivéus som bestyrelsesmedlem i CVR 61126228 (2017-03-16 - NA).
Ole Andersen 46105,Danske Bank,Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000483762,61126228,Automatisk CVR import at 2016-03-12 17:49:59: formand i Danske Bank (2011-12-19 - ).
Rolv Erik Ryssdal,Danske Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004297396,61126228,Automatisk CVR import at 2016-03-12 17:50:00: BESTYRELSE i Danske Bank (2014-03-18 - ).
Steen Lund Olsen,Danske Bank,Member,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004134146,61126228,Automatisk CVR import at 2016-03-12 17:50:00: BESTYRELSE i Danske Bank (2014-03-18 - ).
Thomas Borgen,Danske Bank,Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004014384,61126228,Automatisk CVR import at 2016-03-12 17:49:59: adm. dir i Danske Bank (2013-09-16 - ).
Tonny Thierry Andersen,Danske Bank,Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4003977933,61126228,Automatisk CVR import at 2016-03-12 17:49:59: DIREKTION i Danske Bank (2006-06-26 - ).
Carol Frances Sergeant,Danske Bank,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004285032,61126228,Automatisk CVR import at 2016-03-12 17:50:00: BESTYRELSE i Danske Bank (2013-03-18 - ).
Charlotte Hoffmann Fallesen,Danske Bank,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004134145,61126228,Automatisk CVR import at 2016-03-12 17:50:00: BESTYRELSE i Danske Bank (2006-03-14 - ).
Dorte Annette Bielefeldt,Danske Bank,Other role,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004180364,61126228,Automatisk CVR import at 2016-03-12 17:50:00: PERSONLIG_SUPPLEANT i Danske Bank (2014-03-18 - ).
Hilde Merete Tonne,Danske Bank,Member,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4006515375,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Hilde Merete Tonne som bestyrelsesmedlem i CVR 61126228 (2016-03-17 - NA).
Kirsten Guntofte 47350,Danske Bank,Other role,Women,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004134148,61126228,Automatisk CVR import at 2016-03-12 17:50:00: PERSONLIG_SUPPLEANT i Danske Bank (2010-03-23 - ).
Carsten Rasch Egeriis,Danske Bank (Direktion),Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4006990486,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Carsten Rasch Egeriis som direktoer i CVR 61126228 (2017-08-15 - NA).
Glenn Soderholm,Danske Bank (Direktion),Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004187520,61126228,Automatisk CVR import at 2016-03-12 17:50:00: DIREKTION i Danske Bank (2013-10-31 - ).
Jacob Aarup-Andersen 195767,Danske Bank (Direktion),Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004116273,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Jacob Aarup-Andersen som direktoer i CVR 61126228 (2016-04-01 - NA).
James Martin Ditmore,Danske Bank (Direktion),Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004298033,61126228,Automatisk CVR import at 2016-03-12 17:50:01: DIREKTION i Danske Bank (2014-04-21 - ).
Jesper Nielsen 50260,Danske Bank (Direktion),Chief executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004182895,61126228,Automatisk CVR import at 2017-09-29 11:21:29: Jesper Nielsen som direktoer i CVR 61126228 (2016-10-01 - NA).
Lars Stensgaard Moerch,Danske Bank (Direktion),Executive,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4004028319,61126228,Automatisk CVR import at 2016-03-12 17:49:59: DIREKTION i Danske Bank (2012-06-01 - ).
Ole Andersen 46105,Danske Bank (Direktion),Chairman,Men,"Corporation, FINA, Banks, Finance",Corporations,Banks,4000483762,61126228,Automatisk CVR import at 2016-03-12 17:49:59: formand i Danske Bank (2011-12-19 - ).
